Datum,n_obs,observed,n_pred,predicted,risingTime,fallingTime,year,station_id,station_name
HL,353,-0.6953342776203966,353,-0.7037428428339146,6.21529745042493,-6.08781869688385,1989,8531680,Sandy Hook
LL,331,-0.7711873111782477,331,-0.7798901426765433,6.53030303030303,-6.01212121212121,1989,8531680,Sandy Hook
LLS,21,-0.942904761904762,21,-0.9538505284000892,6.42857142857143,-6,1989,8531680,Sandy Hook
LLA,1,-1.152,1,-1.1952060474134625,7,-6,1989,8531680,Sandy Hook
LOT,1,-1.499,NA,NA,NA,NA,1989,8531680,Sandy Hook
HOT,1,1.482,NA,NA,NA,NA,1990,8531680,Sandy Hook
HHA,1,1.131,1,1.1604395095312392,6,-7,1990,8531680,Sandy Hook
HHS,22,0.8695909090909091,22,0.8854947276650167,6.13636363636364,-6.54545454545455,1990,8531680,Sandy Hook
HH,330,0.71318181818181825,330,0.7098895551942287,6.18484848484848,-6.58484848484848,1990,8531680,Sandy Hook
LH,352,0.5218948863636363,352,0.5122156137669679,5.92877492877493,-6.15056818181818,1990,8531680,Sandy Hook
MSL,8760,-0.05490582191780729,8760,-0.06135824276440586,NA,NA,1990,8531680,Sandy Hook
HL,353,-0.7242889518413598,353,-0.7226323519437046,6.24929178470255,-6.07365439093484,1990,8531680,Sandy Hook
LL,330,-0.7786848484848484,330,-0.7857085687881074,6.48787878787879,-6.03951367781155,1990,8531680,Sandy Hook
LLS,21,-0.939095238095238,21,-0.9777224279316962,6.42857142857143,-6,1990,8531680,Sandy Hook
LLA,1,-1.112,1,-1.202123531243312,7,-6,1990,8531680,Sandy Hook
LOT,1,-1.49,NA,NA,NA,NA,1990,8531680,Sandy Hook
HOT,1,1.817,NA,NA,NA,NA,1991,8531680,Sandy Hook
HHA,1,1.14,1,1.146591628090357,6,-7,1991,8531680,Sandy Hook
HHS,24,0.9280416666666668,24,0.9301333352770044,6.08333333333333,-6.54166666666667,1991,8531680,Sandy Hook
HH,328,0.7503231707317073,328,0.7530414421626587,6.21646341463415,-6.47865853658537,1991,8531680,Sandy Hook
LH,353,0.55742776203966,353,0.5495810409370782,5.98579545454545,-6.16761363636364,1991,8531680,Sandy Hook
MSL,8760,-0.02543207762557076,8760,-0.02862849656672093,NA,NA,1991,8531680,Sandy Hook
HL,352,-0.6943494318181818,352,-0.6886966297532526,6.22159090909091,-6.13068181818182,1991,8531680,Sandy Hook
LL,329,-0.75590273556231,329,-0.7611057594479054,6.42857142857143,-6.06686930091185,1991,8531680,Sandy Hook
LLS,23,-0.9488260869565216,23,-0.963790030691086,6.43478260869565,-6,1991,8531680,Sandy Hook
LLA,1,-1.563,1,-1.131040579114686,7,-6,1991,8531680,Sandy Hook
LOT,1,-1.609,NA,NA,NA,NA,1991,8531680,Sandy Hook
HOT,1,2.152,NA,NA,NA,NA,1992,8531680,Sandy Hook
HHA,1,1.113,1,1.1756420592798158,6,-7,1992,8531680,Sandy Hook
HHS,24,0.97625,24,0.9511659529283716,6.125,-6.41666666666667,1992,8531680,Sandy Hook
HH,328,0.7608109756097561,328,0.7682756668713049,6.19817073170732,-6.51829268292683,1992,8531680,Sandy Hook
LH,354,0.5868248587570621,354,0.5766190208415685,5.97457627118644,-6.1586402266289,1992,8531680,Sandy Hook
MSL,8784,-0.00980111566484501,8784,-0.01209419854858538,NA,NA,1992,8531680,Sandy Hook
HL,354,-0.6858107344632768,354,-0.6820254176663274,6.22946175637394,-6.09887005649717,1992,8531680,Sandy Hook
LL,331,-0.7504138972809667,331,-0.7463325716794224,6.44712990936556,-6.07250755287009,1992,8531680,Sandy Hook
LLS,21,-0.845,21,-0.9202570257804698,6.38095238095238,-6,1992,8531680,Sandy Hook
LLA,1,-1.045,1,-1.1316362590117937,6,-6,1992,8531680,Sandy Hook
LOT,1,-1.453,NA,NA,NA,NA,1992,8531680,Sandy Hook
HOT,1,1.844,NA,NA,NA,NA,1993,8531680,Sandy Hook
HHA,1,1.189,1,1.2191888832599962,6,-6,1993,8531680,Sandy Hook
HHS,23,0.9992173913043478,23,0.9914142426235332,6.1304347826087,-6.56521739130435,1993,8531680,Sandy Hook
HH,329,0.7925015197568389,329,0.788960399478992,6.17933130699088,-6.5015197568389,1993,8531680,Sandy Hook
LH,352,0.6439659090909091,352,0.6288454028322529,5.98011363636364,-6.18181818181818,1993,8531680,Sandy Hook
MSL,8760,0.02834874429223734,8760,0.01729964312134289,NA,NA,1993,8531680,Sandy Hook
HL,353,-0.6442974504249291,353,-0.6501868048763495,6.24929178470255,-6.07932011331445,1993,8531680,Sandy Hook
LL,328,-0.7209146341463415,328,-0.7297813647772349,6.42813455657492,-6.08256880733945,1993,8531680,Sandy Hook
LLS,24,-0.873,24,-0.8913060214885881,6.58333333333333,-6,1993,8531680,Sandy Hook
LLA,1,-1.082,1,-1.076508376579721,6,-6,1993,8531680,Sandy Hook
LOT,1,-1.673,NA,NA,NA,NA,1993,8531680,Sandy Hook
HOT,1,1.558,NA,NA,NA,NA,1994,8531680,Sandy Hook
HHA,1,1.259,1,1.1761442188536808,6,-7,1994,8531680,Sandy Hook
HHS,23,0.9453478260869566,23,0.9354795190726776,6.04347826086957,-6.52173913043478,1994,8531680,Sandy Hook
HH,329,0.7516352583586626,329,0.7462961453023875,6.14893617021277,-6.52279635258359,1994,8531680,Sandy Hook
MSL,8755,-0.02974985722444369,8760,-0.03916399747718344,NA,NA,1994,8531680,Sandy Hook
HL,353,-0.7270113314447593,353,-0.7301841905924221,6.28611898016997,-6.05382436260623,1994,8531680,Sandy Hook
LL,330,-0.7764757575757576,330,-0.789805346494092,6.41212121212121,-6.08814589665653,1994,8531680,Sandy Hook
LLS,21,-0.964904761904762,21,-0.9596476351768674,6.57142857142857,-6,1994,8531680,Sandy Hook
LLA,1,-1.313,1,-1.190849887070217,6,-6,1994,8531680,Sandy Hook
LOT,1,-1.591,NA,NA,NA,NA,1994,8531680,Sandy Hook
HOT,1,1.564,NA,NA,NA,NA,1995,8531680,Sandy Hook
HHA,1,1.314,1,1.2235427362654172,6,-7,1995,8531680,Sandy Hook
HHS,22,0.9755909090909092,22,0.9885377919020972,6.13636363636364,-6.59090909090909,1995,8531680,Sandy Hook
HH,330,0.7784787878787879,330,0.7816472594678621,6.17878787878788,-6.49393939393939,1995,8531680,Sandy Hook
LH,353,0.6321218130311614,353,0.6308534637626848,5.97727272727273,-6.1875,1995,8531680,Sandy Hook
MSL,8760,-0.00444280821917822,8760,-0.00213183190497871,NA,NA,1995,8531680,Sandy Hook
HL,353,-0.7096487252124646,353,-0.700620290400798,6.23229461756374,-6.09348441926346,1995,8531680,Sandy Hook
LL,329,-0.7561003039513677,329,-0.7540899978605167,6.44984802431611,-6.06382978723404,1995,8531680,Sandy Hook
LLS,22,-0.9128181818181818,22,-0.9400043873340304,6.54545454545455,-6,1995,8531680,Sandy Hook
LLA,1,-1.015,1,-1.1571251349434597,7,-6,1995,8531680,Sandy Hook
LOT,1,-1.466,NA,NA,NA,NA,1995,8531680,Sandy Hook
HOT,1,1.724,NA,NA,NA,NA,1996,8531680,Sandy Hook
HHA,1,1.268,1,1.2489828051840797,6,-6,1996,8531680,Sandy Hook
MSL,7956,0.0586843891402715,8784,0.05146110465624726,NA,NA,1996,8531680,Sandy Hook
LLA,1,-1.014,1,-1.1345385444020597,6,-6,1996,8531680,Sandy Hook
LOT,1,-1.657,NA,NA,NA,NA,1996,8531680,Sandy Hook
HOT,1,1.547,NA,NA,NA,NA,1997,8531680,Sandy Hook
HHA,1,1.31,1,1.1934665758018574,6,-7,1997,8531680,Sandy Hook
HHS,22,1.070818181818182,22,1.027979354713076,6.04545454545455,-6.5,1997,8531680,Sandy Hook
HH,330,0.8097030303030303,330,0.815149797105234,6.10334346504559,-6.51515151515152,1997,8531680,Sandy Hook
LH,352,0.6891960227272728,352,0.6787185925868822,5.98579545454545,-6.23863636363636,1997,8531680,Sandy Hook
MSL,8760,0.03990251141552509,8760,0.03460578337492862,NA,NA,1997,8531680,Sandy Hook
HL,353,-0.6610651558073655,353,-0.6622653520799603,6.27762039660057,-6.03399433427762,1997,8531680,Sandy Hook
LL,328,-0.7341646341463415,328,-0.7330088696234434,6.46951219512195,-6.05504587155963,1997,8531680,Sandy Hook
LLS,23,-0.8640869565217392,23,-0.907285308849646,6.56521739130435,-6,1997,8531680,Sandy Hook
LLA,1,-0.958,1,-1.194974581140761,7,-6,1997,8531680,Sandy Hook
LOT,1,-1.59,NA,NA,NA,NA,1997,8531680,Sandy Hook
HOT,1,1.632,NA,NA,NA,NA,1998,8531680,Sandy Hook
HHA,1,1.278,1,1.2620950519673184,6,-6,1998,8531680,Sandy Hook
HHS,21,1.0513333333333332,21,1.0346236026747668,6.0952380952381,-6.57142857142857,1998,8531680,Sandy Hook
HH,331,0.8714894259818731,331,0.8674875757423518,6.15407854984894,-6.51057401812689,1998,8531680,Sandy Hook
LH,353,0.7167450424929178,353,0.7045456513102044,5.98295454545454,-6.19602272727273,1998,8531680,Sandy Hook
MSL,8760,0.08096335616438353,8760,0.07155045828172119,NA,NA,1998,8531680,Sandy Hook
HL,353,-0.6280623229461756,353,-0.6298165117011008,6.28045325779037,-6.06798866855524,1998,8531680,Sandy Hook
LL,327,-0.674565749235474,327,-0.6847222070739616,6.42507645259939,-6.07033639143731,1998,8531680,Sandy Hook
LLS,24,-0.843375,24,-0.8821968116070857,6.45833333333333,-6,1998,8531680,Sandy Hook
LLA,1,-1.028,1,-1.142270361000313,7,-6,1998,8531680,Sandy Hook
LOT,1,-1.369,NA,NA,NA,NA,1998,8531680,Sandy Hook
HOT,1,1.441,NA,NA,NA,NA,1999,8531680,Sandy Hook
HHA,1,1.189,1,1.2036783297580478,6,-7,1999,8531680,Sandy Hook
MSL,8476,0.02379188296366208,8760,0.01339014341038792,NA,NA,1999,8531680,Sandy Hook
LLS,24,-0.9234583333333334,24,-0.9272130222390657,6.5,-6,1999,8531680,Sandy Hook
LLA,1,-1.098,1,-1.1224748340387618,7,-6,1999,8531680,Sandy Hook
LOT,1,-1.397,NA,NA,NA,NA,1999,8531680,Sandy Hook
HOT,1,1.47,NA,NA,NA,NA,2000,8531680,Sandy Hook
HHA,1,1.282,1,1.273878585969222,6,-7,2000,8531680,Sandy Hook
HHS,24,1.003875,24,0.986707230583158,6.08333333333333,-6.5,2000,8531680,Sandy Hook
HH,329,0.7962765957446809,329,0.795628457990628,6.1580547112462,-6.52279635258359,2000,8531680,Sandy Hook
LH,353,0.6265155807365439,353,0.6161287299050107,5.96317280453258,-6.19830028328612,2000,8531680,Sandy Hook
MSL,8784,0.01550421220400728,8784,0.00956698051928723,NA,NA,2000,8531680,Sandy Hook
HL,354,-0.6658361581920904,354,-0.6680216226029668,6.27683615819209,-6.05649717514124,2000,8531680,Sandy Hook
LL,334,-0.7357305389221557,334,-0.7372301738895309,6.43843843843844,-6.06606606606607,2000,8531680,Sandy Hook
LLS,19,-0.9286315789473684,19,-0.9218473023611884,6.57894736842105,-5.94736842105263,2000,8531680,Sandy Hook
LLA,1,-1.038,1,-1.1549445406278886,6,-6,2000,8531680,Sandy Hook
LOT,1,-1.644,NA,NA,NA,NA,2000,8531680,Sandy Hook
HOT,1,1.475,NA,NA,NA,NA,2001,8531680,Sandy Hook
HHA,1,1.245,1,1.2126152601296232,6,-7,2001,8531680,Sandy Hook
HHS,24,0.951125,24,0.9615532382265916,6.16666666666667,-6.5,2001,8531680,Sandy Hook
HH,328,0.7881067073170732,328,0.7798716404498909,6.1859756097561,-6.4969512195122,2001,8531680,Sandy Hook
LH,352,0.638875,352,0.6168940492857462,5.997150997151,-6.16193181818182,2001,8531680,Sandy Hook
MSL,8760,0.02551118721461189,8760,0.01102233215216104,NA,NA,2001,8531680,Sandy Hook
HL,353,-0.6504702549575071,353,-0.6579763444494344,6.23796033994334,-6.09915014164306,2001,8531680,Sandy Hook
LL,328,-0.7167987804878049,328,-0.7277570563139396,6.41463414634146,-6.08868501529052,2001,8531680,Sandy Hook
LLS,23,-0.8916086956521739,23,-0.9098842068568824,6.52173913043478,-6,2001,8531680,Sandy Hook
LLA,1,-1.062,1,-1.1847616621142742,7,-6,2001,8531680,Sandy Hook
LOT,1,-1.565,NA,NA,NA,NA,2001,8531680,Sandy Hook
HOT,1,1.631,NA,NA,NA,NA,2002,8531680,Sandy Hook
HHA,1,1.246,1,1.2062614178888684,6,-6,2002,8531680,Sandy Hook
HHS,24,0.9465,24,0.965397733300648,6.04166666666667,-6.5,2002,8531680,Sandy Hook
HH,328,0.7870548780487805,328,0.7912579806287922,6.17073170731707,-6.58536585365854,2002,8531680,Sandy Hook
LH,353,0.6084277620396601,353,0.602558094316375,5.94886363636364,-6.15340909090909,2002,8531680,Sandy Hook
MSL,8760,0.0087326484018266,8760,0.00811404813861797,NA,NA,2002,8531680,Sandy Hook
HL,352,-0.6618039772727273,352,-0.6581749985892617,6.24715909090909,-6.07670454545455,2002,8531680,Sandy Hook
LL,329,-0.7335471124620061,329,-0.7344272436779433,6.48024316109422,-6.03951367781155,2002,8531680,Sandy Hook
LLS,23,-0.9143478260869564,23,-0.904179918160173,6.52173913043478,-5.95652173913043,2002,8531680,Sandy Hook
LLA,1,-1.463,1,-1.17344717308968,7,-6,2002,8531680,Sandy Hook
LOT,1,-1.493,NA,NA,NA,NA,2002,8531680,Sandy Hook
HOT,1,1.544,NA,NA,NA,NA,2003,8531680,Sandy Hook
HHA,1,1.445,1,1.3498962973137252,6,-7,2003,8531680,Sandy Hook
HHS,24,1.0589166666666667,24,1.018485504769299,6.08333333333333,-6.625,2003,8531680,Sandy Hook
HH,328,0.7920640243902439,328,0.7961943521447372,6.22865853658537,-6.54878048780488,2003,8531680,Sandy Hook
LH,352,0.6286136363636364,352,0.6179877133293614,5.95454545454545,-6.11111111111111,2003,8531680,Sandy Hook
MSL,8760,0.04172910958904118,8760,0.03519416271854352,NA,NA,2003,8531680,Sandy Hook
HL,353,-0.6241359773371105,353,-0.6283400937148957,6.13352272727273,-6.11048158640227,2003,8531680,Sandy Hook
LL,332,-0.6899939759036144,332,-0.6926719366806143,6.52409638554217,-6.06626506024096,2003,8531680,Sandy Hook
LLS,19,-0.7989473684210526,19,-0.8752343403900521,6.68421052631579,-6,2003,8531680,Sandy Hook
LLA,1,-0.934,1,-1.058233063782724,7,-6,2003,8531680,Sandy Hook
LOT,1,-1.473,NA,NA,NA,NA,2003,8531680,Sandy Hook
HOT,1,1.479,NA,NA,NA,NA,2004,8531680,Sandy Hook
HHA,1,1.197,1,1.2346095706499602,7,-6,2004,8531680,Sandy Hook
HHS,23,0.9696521739130436,23,0.9978435034264792,6.21739130434783,-6.52173913043478,2004,8531680,Sandy Hook
HH,330,0.806509090909091,330,0.8034622164327089,6.2,-6.58181818181818,2004,8531680,Sandy Hook
LH,353,0.6058243626062323,353,0.5978779495360786,5.94900849858357,-6.10764872521246,2004,8531680,Sandy Hook
MSL,8784,0.04203859289617472,8784,0.03736777928684088,NA,NA,2004,8531680,Sandy Hook
HL,354,-0.6082909604519774,354,-0.6093982855455954,6.15819209039548,-6.08474576271186,2004,8531680,Sandy Hook
LL,331,-0.6879184290030211,331,-0.6877692487099462,6.52727272727273,-6.07878787878788,2004,8531680,Sandy Hook
LLS,22,-0.827,22,-0.8457553293778717,6.54545454545455,-5.90909090909091,2004,8531680,Sandy Hook
LLA,1,-1.149,1,-1.0145269930629253,6,-6,2004,8531680,Sandy Hook
LOT,1,-1.329,NA,NA,NA,NA,2004,8531680,Sandy Hook
HOT,1,1.499,NA,NA,NA,NA,2005,8531680,Sandy Hook
HHA,1,1.317,1,1.3123384636824391,7,-6,2005,8531680,Sandy Hook
HHS,22,1.040818181818182,22,1.063692224156519,6.04545454545455,-6.54545454545455,2005,8531680,Sandy Hook
HH,330,0.85810606060606065,330,0.8582732249119871,6.21515151515151,-6.56060606060606,2005,8531680,Sandy Hook
LH,352,0.6763011363636363,352,0.6686093039641267,5.93732193732194,-6.13920454545455,2005,8531680,Sandy Hook
MSL,8760,0.10830605022831058,8760,0.10466124888049563,NA,NA,2005,8531680,Sandy Hook
HL,353,-0.5368215297450425,353,-0.5338497107801272,6.1756373937677,-6.10198300283286,2005,8531680,Sandy Hook
LL,328,-0.6093018292682927,328,-0.6142576921055486,6.52134146341463,-6.04892966360856,2005,8531680,Sandy Hook
LLS,23,-0.8055217391304348,23,-0.7790368067811745,6.56521739130435,-5.95652173913043,2005,8531680,Sandy Hook
LLA,1,-0.872,1,-1.0015952601955176,6,-6,2005,8531680,Sandy Hook
LOT,1,-1.718,NA,NA,NA,NA,2005,8531680,Sandy Hook
HOT,1,1.633,NA,NA,NA,NA,2006,8531680,Sandy Hook
HHA,1,1.215,1,1.255520717288303,6,-7,2006,8531680,Sandy Hook
HHS,22,1.0644545454545455,22,1.0404163334873076,6.09090909090909,-6.63636363636364,2006,8531680,Sandy Hook
HH,330,0.8471090909090909,330,0.8455058096886996,6.18787878787879,-6.53030303030303,2006,8531680,Sandy Hook
LH,353,0.6461926345609065,353,0.6314138921455498,5.95738636363636,-6.16477272727273,2006,8531680,Sandy Hook
MSL,8760,0.08156484018264845,8760,0.07183124174753715,NA,NA,2006,8531680,Sandy Hook
HL,353,-0.5699745042492917,353,-0.5757645616476709,6.17847025495751,-6.09348441926346,2006,8531680,Sandy Hook
LL,327,-0.6470061162079511,327,-0.6557411277074605,6.52599388379205,-6.04892966360856,2006,8531680,Sandy Hook
LLS,24,-0.8449166666666666,24,-0.8238160458993139,6.54166666666667,-6,2006,8531680,Sandy Hook
LLA,1,-1.095,1,-1.1040115780888478,6,-6,2006,8531680,Sandy Hook
LOT,1,-1.249,NA,NA,NA,NA,2006,8531680,Sandy Hook
HOT,1,1.685,NA,NA,NA,NA,2007,8531680,Sandy Hook
HHA,1,1.39,1,1.2839398031630422,6,-7,2007,8531680,Sandy Hook
HHS,24,1.020708333333333,24,1.003468900052187,6.08333333333333,-6.54166666666667,2007,8531680,Sandy Hook
HH,328,0.7901067073170732,328,0.79282884346118,6.22865853658537,-6.50914634146341,2007,8531680,Sandy Hook
LH,352,0.6014318181818181,352,0.5983015607325444,5.96022727272727,-6.14814814814815,2007,8531680,Sandy Hook
MSL,8760,0.03172408675799095,8760,0.0280972524210305,NA,NA,2007,8531680,Sandy Hook
HL,353,-0.6187450424929178,353,-0.6240316295374801,6.21813031161473,-6.09915014164306,2007,8531680,Sandy Hook
LL,327,-0.6985443425076452,327,-0.6945900258109035,6.42638036809816,-6.08562691131498,2007,8531680,Sandy Hook
LLS,24,-0.7802916666666666,24,-0.850580096596111,6.70833333333333,-6,2007,8531680,Sandy Hook
LLA,1,-1.442,1,-1.1426689191444093,6,-6,2007,8531680,Sandy Hook
LOT,1,-1.58,NA,NA,NA,NA,2007,8531680,Sandy Hook
HOT,1,1.556,NA,NA,NA,NA,2008,8531680,Sandy Hook
HHA,1,1.258,1,1.301350777639047,6,-7,2008,8531680,Sandy Hook
MSL,8603,0.0715148204114844,8784,0.06304733626069083,NA,NA,2008,8531680,Sandy Hook
LLA,1,-0.705,1,-1.000157108124523,7,-6,2008,8531680,Sandy Hook
LOT,1,-1.651,NA,NA,NA,NA,2008,8531680,Sandy Hook
HOT,1,1.641,NA,NA,NA,NA,2009,8531680,Sandy Hook
HHA,1,1.246,1,1.285305196378863,6,-7,2009,8531680,Sandy Hook
HHS,23,1.0736521739130436,23,1.0491749714959822,6.08695652173913,-6.43478260869565,2009,8531680,Sandy Hook
HH,329,0.8786352583586626,329,0.8718220258208852,6.20060790273556,-6.56534954407295,2009,8531680,Sandy Hook
LH,352,0.6980568181818182,352,0.6837313305971625,5.97150997150997,-6.12215909090909,2009,8531680,Sandy Hook
MSL,8760,0.11266324200913257,8760,0.10136745241248196,NA,NA,2009,8531680,Sandy Hook
HL,353,-0.5481416430594901,353,-0.5538080248998334,6.21813031161473,-6.10481586402266,2009,8531680,Sandy Hook
LL,328,-0.6238445121951219,328,-0.6286473995682014,6.45731707317073,-6.07033639143731,2009,8531680,Sandy Hook
LLS,23,-0.7442608695652174,23,-0.8058787314273393,6.52173913043478,-5.91304347826087,2009,8531680,Sandy Hook
LLA,1,-1.214,1,-1.0966869804040948,7,-6,2009,8531680,Sandy Hook
LOT,1,-1.461,NA,NA,NA,NA,2009,8531680,Sandy Hook
HOT,1,1.926,NA,NA,NA,NA,2010,8531680,Sandy Hook
HHA,1,1.208,1,1.289619073996246,6,-6,2010,8531680,Sandy Hook
HHS,24,1.118375,24,1.094818384407285,6.08333333333333,-6.54166666666667,2010,8531680,Sandy Hook
HH,328,0.9204237804878048,328,0.9239223382973216,6.21341463414634,-6.50914634146341,2010,8531680,Sandy Hook
LH,353,0.7441898016997167,353,0.7319380110758574,6.01136363636364,-6.11931818181818,2010,8531680,Sandy Hook
MSL,8760,0.14916700913242012,8760,0.14201886202441358,NA,NA,2010,8531680,Sandy Hook
HL,353,-0.5224192634560907,353,-0.5233594000039098,6.21246458923513,-6.09915014164306,2010,8531680,Sandy Hook
LL,327,-0.595091743119266,327,-0.6015610038020941,6.41284403669725,-6.13149847094801,2010,8531680,Sandy Hook
LLS,24,-0.7479583333333333,24,-0.7643687497804477,6.45833333333333,-5.91666666666667,2010,8531680,Sandy Hook
LLA,1,-0.974,1,-0.9624757724701012,7,-6,2010,8531680,Sandy Hook
LOT,1,-1.436,NA,NA,NA,NA,2010,8531680,Sandy Hook
HOT,1,2.153,NA,NA,NA,NA,2011,8531680,Sandy Hook
HHA,1,1.55,1,1.390153095881872,6,-6,2011,8531680,Sandy Hook
HHS,23,1.0925217391304347,23,1.1222496134651083,6.1304347826087,-6.56521739130435,2011,8531680,Sandy Hook
HH,329,0.910130699088146,329,0.910311372562755,6.22492401215805,-6.48024316109422,2011,8531680,Sandy Hook
LH,352,0.7575653409090909,352,0.7446205499038205,5.98295454545455,-6.15384615384615,2011,8531680,Sandy Hook
MSL,8760,0.1380450913242008,8760,0.1317161000349082,NA,NA,2011,8531680,Sandy Hook
HL,353,-0.5418385269121813,353,-0.5494875349684982,6.26988636363636,-6.06798866855524,2011,8531680,Sandy Hook
LL,327,-0.6080091743119266,327,-0.61130175220694,6.35779816513761,-6.14373088685015,2011,8531680,Sandy Hook
LLS,24,-0.7627083333333333,24,-0.7571321793294196,6.5,-6,2011,8531680,Sandy Hook
LLA,1,-1.344,1,-1.0625150103257874,7,-6,2011,8531680,Sandy Hook
LOT,1,-1.344,NA,NA,NA,NA,2011,8531680,Sandy Hook
HOT,1,2.881,NA,NA,NA,NA,2012,8531680,Sandy Hook
HHA,1,1.638,1,1.402462196458328,7,-6,2012,8531680,Sandy Hook
MSL,7856,0.11415809572301427,8784,0.1049006853868233,NA,NA,2012,8531680,Sandy Hook
LLA,1,-1.247,1,-1.0797002272357703,6,-6,2012,8531680,Sandy Hook
LOT,1,-1.364,NA,NA,NA,NA,2012,8531680,Sandy Hook
HOT,1,1.548,NA,NA,NA,NA,2013,8531680,Sandy Hook
HHA,1,1.391,1,1.3692268343523004,6,-7,2013,8531680,Sandy Hook
HHS,23,1.08,23,1.0938730878398135,6,-6.47826086956522,2013,8531680,Sandy Hook
HH,329,0.8694316109422492,329,0.8692045195535257,6.19148936170213,-6.47720364741641,2013,8531680,Sandy Hook
LH,352,0.7248920454545454,352,0.7199774062583905,6.00854700854701,-6.17613636363636,2013,8531680,Sandy Hook
MSL,8760,0.1002963470319635,8760,0.09849966882425966,NA,NA,2013,8531680,Sandy Hook
HL,353,-0.59771388101983,353,-0.5888420536687972,6.20679886685552,-6.08498583569405,2013,8531680,Sandy Hook
LL,330,-0.6516333333333333,330,-0.6526530713025969,6.44848484848485,-6.11550151975684,2013,8531680,Sandy Hook
LLS,21,-0.7671904761904762,21,-0.7892046686777228,6.42857142857143,-5.9047619047619,2013,8531680,Sandy Hook
LLA,1,-0.88,1,-0.9970324438435004,7,-6,2013,8531680,Sandy Hook
